Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Max_Wind_Speed,Pyranometer_1,Temperature_Probe_1,Temperature_Probe_2,Active_Energy_Received
171.05941772461,3.603333234787,33.683334350586,690.76531982422,7.3000001907349,656.51043701172,55.776111602783,56.426216125488,14.25
154.91258239746,3.7633333206177,33.720001220703,636.58184814453,6.8000001907349,600.43811035156,55.306739807129,55.597023010254,12.90625
138.71702575684,3.4633333683014,33.74666595459,579.10009765625,7.3000001907349,541.13885498047,55.067440032959,55.106349945068,11.5625
121.67303466797,3.5166666507721,33.819999694824,521.33618164062,6.5999999046326,482.02166748047,53.327369689941,53.539325714111,10.125
103.63890075684,2.7366666793823,33.693332672119,461.28109741211,5.5999999046326,421.08129882812,52.347450256348,52.124675750732,8.65625
85.081855773926,3.9333333969116,33.143333435059,400.60876464844,6.6999998092651,360.40832519531,50.317031860352,50.396850585938,7.09375
65.883255004883,3.3800001144409,33.119998931885,338.88836669922,5.3000001907349,297.60339355469,49.155185699463,49.154415130615,5.5
46.922737121582,3.3166666030884,32.966667175293,279.11926269531,6.9000000953674,236.47673034668,48.386116027832,48.232521057129,3.90625
29.389139175415,3.2599999904633,32.870002746582,220.09254455566,5.5999999046326,176.77381896973,47.264972686768,47.054161071777,2.4375
15.280183792114,3.0266666412354,32.599998474121,161.66070556641,5.0999999046326,119.98070526123,46.216556549072,46.15393447876,1.25
16.778612136841,3.0533332824707,22.963333129883,106.89471435547,4.6999998092651,61.5246925354,39.382133483887,39.365322113037,1.40625
33.628067016602,3.7133333683014,23.913333892822,64.382102966309,6.5,113.24361419678,40.996055603027,40.720924377441,2.8125
50.33247756958,3.8933334350586,24.593334197998,132.15655517578,7.0,100.3482131958,41.919956207275,41.571479797363,4.21875
70.53816986084,4.1999998092651,25.453332901001,303.67883300781,8.5,102.3528213501,42.809635162354,42.712291717529,5.875
66.503135681152,5.1933331489563,26.50333404541,386.8547668457,9.5,267.39562988281,44.181625366211,44.140743255615,5.5625
109.99105072021,3.2799999713898,27.443332672119,455.11032104492,6.8000001907349,337.36337280273,45.986263275146,45.828304290771,9.15625
128.79122924805,5.1166667938232,28.023332595825,514.52966308594,8.8999996185303,400.93792724609,46.96212387085,47.075260162354,10.75
146.51997375488,4.9733333587646,28.636667251587,572.15802001953,8.3000001907349,462.71072387695,48.352348327637,48.348148345947,12.21875
159.9188079834,4.5533332824707,28.876667022705,634.35400390625,8.3000001907349,527.5791015625,49.454765319824,49.599647521973,13.3125
172.80639648438,4.456666469574,29.426666259766,593.50439453125,8.1999998092651,506.92132568359,50.835670471191,50.883289337158,14.40625
194.21966552734,3.7933332920074,30.069999694824,759.99768066406,7.8000001907349,657.68902587891,52.926155090332,52.967903137207,16.1875
184.94309997559,4.0666666030884,30.489999771118,528.99243164062,7.9000000953674,472.21417236328,52.487674713135,52.916561126709,15.40625
219.40184020996,3.539999961853,30.826667785645,882.48901367188,6.0,788.35424804688,54.749710083008,54.873043060303,18.28125
236.36653137207,3.5166666507721,31.216667175293,884.96752929688,6.9000000953674,801.30560302734,58.623504638672,58.15209197998,19.6875
244.74502563477,3.9400000572205,31.920000076294,961.71649169922,8.6999998092651,885.83264160156,60.192623138428,60.348880767822,20.40625
